order_id,customer_id,product_id,quantity,unit_price,order_date,delivery_status,payment_method,region,discount_applied,product_name,category,launch_date,base_price,supplier_code,email,signup_date,gender,region_cust,loyalty_tier
O581212,C00467,P0020,3.0,26.37,2025-06-07,Delivered,Bank Transfer,South,0.0,Cleaning Product 40,Cleaning,2024-08-11,30.27,S492,comptonjeremy@yahoo.com,2025-04-20,Other,North,Gold
O912700,C00319,P0018,1.0,43.14,2025-06-27,Cancelled,Credit Card,Central,0.1,Storage Product 37,Storage,2024-07-18,6.08,S767,ebennett@gmail.com,2025-03-10,Male,West,Gold
O532216,C00222,P0029,5.0,25.63,2025-06-27,Delayed,Bank Transfer,East,0.05,Cleaning Product 69,Cleaning,2025-03-15,23.41,S424,martinezjoel@hotmail.com,2024-11-25,Female,East,Silver
O968066,C00136,P0009,5.0,20.95,2025-06-27,Cancelled,Credit Card,West,0.1,Outdoors Product 13,Outdoors,2025-04-18,8.0,S695,spencedominique@yahoo.com,2024-07-09,Male,Central,Gold
O374460,C00012,P0015,3.0,20.78,2025-06-27,Cancelled,Paypal,South,0.0,Storage Product 10,Storage,2024-08-08,39.21,S466,zhurst@yahoo.com,2024-09-29,Femle,North,Silver
O421447,C00381,P0014,3.0,31.43,2025-06-07,Delayed,Bank Transfer,North,0.0,Outdoors Product 91,Outdoors,2025-02-02,13.22,S876,lmiller@stone.com,2024-07-09,Male,South,Gold
O585403,C00371,P0020,2.0,25.25,2025-06-08,Delivered,Bank Transfer,West,0.1,Cleaning Product 40,Cleaning,2024-08-11,30.27,S492,othomas@yahoo.com,2025-03-06,Other,North,Silver
O371483,C00296,P0007,4.0,33.95,2025-06-28,Delayed,Credit Card,West,0.0,Personal Care Product 64,Personal Care,2024-09-30,33.63,S379,comptonshelly@hotmail.com,2024-12-01,Male,East,Gold
O216409,C00062,P0006,3.0,46.94,2025-06-28,Delivered,Paypal,South,0.05,Cleaning Product 16,Cleaning,2024-10-09,36.06,S980,gregoryrubio@hotmail.com,2025-01-02,Male,West,Gold
O911764,C00303,P0028,4.0,37.06,2025-06-28,Cancelled,Bank Transfer,South,0.05,Outdoors Product 53,Outdoors,2025-04-10,34.28,S587,srocha@padilla.com,2025-05-03,Other,Central,Bronze
O520137,C00253,P0010,4.0,13.04,2025-06-28,Delivered,Paypal,North,0.0,Cleaning Product 70,Cleaning,2024-08-14,17.72,S321,terickson@yahoo.com,2025-05-18,Male,East,Gold
O260455,C00368,P0026,4.0,49.88,2025-06-08,Delayed,Credit Card,Central,0.05,Storage Product 50,Storage,2025-02-08,27.06,S952,hudsonamanda@ryan.com,2025-02-13,Female,East,Silver
O980481,C00432,P0011,5.0,33.7,2025-06-09,Cancelled,Credit Card,West,0.1,Kitchen Product 53,Kitchen,2025-03-25,11.08,S645,tracydavis@gmail.com,2025-02-24,Femle,North,Bronze
O601987,C00489,P0021,5.0,25.2,2025-06-29,Delivered,Credit Card,South,0.0,Kitchen Product 70,Kitchen,2024-09-28,20.23,S643,gpreston@dillon.net,2024-10-29,Female,West,Bronze
O916175,C00434,P0028,4.0,10.83,2025-06-29,Cancelled,Credit Card,East,0.2,Outdoors Product 53,Outdoors,2025-04-10,34.28,S587,brendastark@mathis.com,2024-11-28,Male,West,Gold
O399345,C00027,P0002,1.0,13.87,2025-06-29,Delayed,Credit Card,North,0.2,Cleaning Product 82,Cleaning,2024-08-18,34.23,S974,dwhite@baxter.info,2025-05-15,Male,North,Gold
O604485,C00460,P0025,3.0,21.41,2025-06-29,Delayed,Paypal,East,0.0,Cleaning Product 84,Cleaning,2024-07-16,15.24,S503,melissa87@gmail.com,2025-05-07,Other,West,Gold
O899680,C00386,P0017,1.0,26.34,2025-06-09,Delivered,Bank Transfer,East,0.0,Personal Care Product 11,Personal Care,2024-12-16,16.46,S594,mosleydonald@lawrence.com,2024-12-19,Other,East,Gold
O737832,C00117,P0019,2.0,48.94,2025-06-10,Delivered,Paypal,Central,0.15,Kitchen Product 42,Kitchen,2024-07-17,30.3,S993,tyronemoran@thornton.info,2024-10-08,Female,North,Silver
O554458,C00350,P0001,5.0,21.62,2025-06-30,Delivered,Credit Card,West,0.2,Storage Product 39,Storage,2025-03-11,15.88,S339,patrickdarin@yahoo.com,2025-03-14,Female,North,Silver
O768870,C00249,P0030,2.0,38.3,2025-06-30,Delayed,Credit Card,West,0.1,Cleaning Product 72,Cleaning,2025-04-04,9.77,S455,theresalong@grant-diaz.com,2024-09-21,Male,South,Gold
O937016,C00147,P0027,2.0,45.13,2025-06-30,Delivered,Paypal,East,0.1,Outdoors Product 55,Outdoors,2024-09-21,23.05,S127,vwatson@hotmail.com,2025-01-31,Male,East,Gold
O953502,C00251,P0012,5.0,23.26,2025-06-30,Cancelled,Credit Card,West,0.1,Cleaning Product 29,Cleaning,2025-04-19,14.67,S481,ghernandez@gmail.com,2024-11-10,Male,North,Gold
O783441,C00340,P0003,4.0,28.7,2025-06-10,Delivered,Paypal,East,0.05,Cleaning Product 85,Cleaning,2024-07-15,7.92,S745,,2025-03-24,Male,Central,Bronze
O630609,C00083,P0008,3.0,41.77,2025-06-11,Delivered,Bank Transfer,West,0.2,Storage Product 47,Storage,2024-08-29,31.96,S788,ugraham@hotmail.com,2024-10-18,Femle,Central,Silver
O442220,C00495,P0027,5.0,14.12,2025-07-01,Cancelled,Credit Card,West,0.2,Outdoors Product 55,Outdoors,2024-09-21,23.05,S127,mcclainkatherine@hotmail.com,2024-09-18,Male,Central,Gold
O348379,C00402,P0010,3.0,21.95,2025-07-01,Delayed,Credit Card,North,0.0,Cleaning Product 70,Cleaning,2024-08-14,17.72,S321,trevinoalexander@ruiz.com,2024-09-13,Femle,South,Silver
O298727,C00245,P0024,3.0,21.14,2025-07-01,Delivered,Credit Card,West,0.15,Storage Product 87,Storage,2025-02-24,26.33,S558,tyler16@hotmail.com,2024-12-30,Male,North,Gold
O583620,C00187,P0018,2.0,28.79,2025-07-01,Delayed,Credit Card,North,0.05,Storage Product 37,Storage,2024-07-18,6.08,S767,jford@huang.com,2024-11-07,Femle,Central,Gold
O125535,C00015,P0029,2.0,44.82,2025-06-11,Delivered,Bank Transfer,South,0.2,Cleaning Product 69,Cleaning,2025-03-15,23.41,S424,daniel62@yahoo.com,2024-07-07,Femle,Central,Bronze
O211011,C00025,P0010,2.0,22.05,2025-06-12,Delivered,Credit Card,Central,0.0,Cleaning Product 70,Cleaning,2024-08-14,17.72,S321,dshields@hotmail.com,2025-03-16,Femle,North,Gold
O654585,C00213,P0030,1.0,34.43,2025-07-02,Delayed,Credit Card,West,0.0,Cleaning Product 72,Cleaning,2025-04-04,9.77,S455,bradleygonzalez@gmail.com,2024-11-05,Female,South,Bronze
O436130,C00204,P0008,1.0,16.61,2025-07-02,Delivered,Bank Transfer,South,0.2,Storage Product 47,Storage,2024-08-29,31.96,S788,katherineharrison@hotmail.com,2024-07-08,Female,South,Silver
O384532,C00259,P0013,1.0,19.65,2025-07-02,Cancelled,Bank Transfer,Central,0.0,Cleaning Product 94,Cleaning,2025-06-17,36.52,S914,ledwards@yahoo.com,2025-06-25,Femle,West,Gold
O493022,C00008,P0025,5.0,46.5,2025-07-02,Delivered,Bank Transfer,South,0.0,Cleaning Product 84,Cleaning,2024-07-16,15.24,S503,amandasanchez@gray-mayo.net,2024-09-29,Male,Central,Gold
O228623,C00137,P0013,5.0,33.16,2025-06-12,Delayed,Credit Card,West,0.05,Cleaning Product 94,Cleaning,2025-06-17,36.52,S914,swall@lawson.com,2025-03-10,Femle,North,Bronze
O815287,C00178,P0018,3.0,18.35,2025-06-13,Delivered,Bank Transfer,East,0.05,Storage Product 37,Storage,2024-07-18,6.08,S767,darius05@gmail.com,2025-05-13,Female,North,Silver
O239492,C00005,P0027,1.0,40.01,2025-07-03,Delivered,Bank Transfer,Central,0.1,Outdoors Product 55,Outdoors,2024-09-21,23.05,S127,janetwilliams@gmail.com,2025-05-02,Male,West,Bronze
O323184,C00325,P0012,5.0,48.92,2025-07-03,Delayed,Credit Card,Central,0.0,Cleaning Product 29,Cleaning,2025-04-19,14.67,S481,anthony47@yahoo.com,2024-10-02,Male,West,Bronze
O741434,C00350,P0022,4.0,17.65,2025-07-03,Delivered,Credit Card,East,0.05,Cleaning Product 86,Cleaning,2024-10-04,19.77,S924,patrickdarin@yahoo.com,2025-03-14,Female,North,Silver
O114534,C00080,P0015,2.0,37.3,2025-07-03,Delivered,Credit Card,East,0.15,Storage Product 10,Storage,2024-08-08,39.21,S466,reedross@jones-holland.com,2025-05-31,Femle,North,Bronze
O547615,C00481,P0022,3.0,43.82,2025-06-13,Cancelled,Credit Card,North,0.0,Cleaning Product 86,Cleaning,2024-10-04,19.77,S924,jose43@gmail.com,2025-01-22,Femle,North,Gold
O998149,C00159,P0017,1.0,44.6,2025-06-14,Delayed,Paypal,South,0.05,Personal Care Product 11,Personal Care,2024-12-16,16.46,S594,cjoseph@lam.org,2024-09-01,Male,West,Bronze
O387231,C00261,P0021,3.0,24.2,2025-07-04,Delivered,Paypal,South,0.0,Kitchen Product 70,Kitchen,2024-09-28,20.23,S643,angela34@bush-vaughn.info,2024-11-06,Femle,Central,Gold
O617600,C00159,P0019,2.0,32.62,2025-07-04,Delivered,Credit Card,South,0.05,Kitchen Product 42,Kitchen,2024-07-17,30.3,S993,cjoseph@lam.org,2024-09-01,Male,West,Bronze
O955396,C00318,P0030,5.0,11.32,2025-07-04,Delivered,Credit Card,North,0.05,Cleaning Product 72,Cleaning,2025-04-04,9.77,S455,kevinclayton@valdez.com,2024-08-11,Femle,West,Gold
O228030,C00104,P0025,5.0,42.73,2025-07-04,Cancelled,Credit Card,South,0.15,Cleaning Product 84,Cleaning,2024-07-16,15.24,S503,jasmine71@hall.org,2025-03-19,Female,West,Silver
O332717,C00454,P0003,4.0,24.77,2025-06-14,Delivered,Bank Transfer,North,0.0,Cleaning Product 85,Cleaning,2024-07-15,7.92,S745,larellano@gmail.com,2025-02-05,Femle,South,Gold
O544107,C00365,P0023,4.0,47.14,2025-06-15,Cancelled,Credit Card,South,0.2,Outdoors Product 32,Outdoors,2025-01-18,36.04,S907,pgarcia@evans.info,2024-10-16,Male,West,Silver
O815606,C00292,P0024,3.0,20.43,2025-07-05,Delayed,Credit Card,Central,0.2,Storage Product 87,Storage,2025-02-24,26.33,S558,sanchezbradley@yahoo.com,2024-10-05,Female,Central,Gold
O776208,C00208,P0016,3.0,25.72,2025-07-05,Delivered,Credit Card,North,0.0,Cleaning Product 53,Cleaning,2025-02-20,26.71,S715,mendezjohn@yahoo.com,2024-09-16,Female,East,Silver
O627750,C00193,P0006,2.0,27.3,2025-07-05,Cancelled,Credit Card,West,0.0,Cleaning Product 16,Cleaning,2024-10-09,36.06,S980,angelica52@warner.net,2024-08-11,Femle,South,Gold
O734181,C00493,P0021,3.0,40.11,2025-07-05,Delayed,Credit Card,West,0.2,Kitchen Product 70,Kitchen,2024-09-28,20.23,S643,tracygallagher@anderson.biz,2024-12-09,Female,South,Gold
O989053,C00449,P0029,2.0,19.25,2025-06-15,Cancelled,Paypal,South,0.2,Cleaning Product 69,Cleaning,2025-03-15,23.41,S424,briansmith@gmail.com,2024-10-28,Female,East,Silver
O490940,C00331,P0028,1.0,12.08,2025-06-16,Delivered,Paypal,East,0.0,Outdoors Product 53,Outdoors,2025-04-10,34.28,S587,asmith@yahoo.com,2025-05-04,Femle,West,Gold
O920910,C00174,P0019,3.0,9.36,2025-07-06,Delivered,Paypal,South,0.0,Kitchen Product 42,Kitchen,2024-07-17,30.3,S993,harrissierra@duran.com,2024-08-21,Other,South,Bronze
O749400,C00470,P0015,3.0,21.91,2025-07-06,Delivered,Credit Card,East,0.15,Storage Product 10,Storage,2024-08-08,39.21,S466,,2024-07-17,Femle,North,Silver
O392155,C00262,P0014,2.0,38.86,2025-07-06,Cancelled,Bank Transfer,West,0.0,Outdoors Product 91,Outdoors,2025-02-02,13.22,S876,ann44@gmail.com,2025-02-13,Female,South,Gold
O608985,C00179,P0010,1.0,12.37,2025-07-06,Cancelled,Paypal,North,0.1,Cleaning Product 70,Cleaning,2024-08-14,17.72,S321,christopher13@yahoo.com,2025-02-19,Femle,South,Gold
O824130,C00352,P0020,5.0,20.27,2025-06-16,Delivered,Credit Card,Central,0.0,Cleaning Product 40,Cleaning,2024-08-11,30.27,S492,jacobsandoval@yahoo.com,2024-07-17,Other,West,Gold
O984251,C00180,P0010,3.0,11.96,2025-06-17,Cancelled,Paypal,West,0.15,Cleaning Product 70,Cleaning,2024-08-14,17.72,S321,fosterkyle@yahoo.com,2024-09-30,Other,West,Gold
O486928,C00348,P0026,4.0,21.93,2025-07-07,Delivered,Credit Card,Central,0.0,Storage Product 50,Storage,2025-02-08,27.06,S952,robert11@thomas.com,2025-01-24,Femle,West,Gold
O217718,C00012,P0019,3.0,10.26,2025-07-07,Delivered,Bank Transfer,Central,0.0,Kitchen Product 42,Kitchen,2024-07-17,30.3,S993,zhurst@yahoo.com,2024-09-29,Femle,North,Silver
O154936,C00456,P0015,1.0,33.08,2025-07-07,Cancelled,Bank Transfer,West,0.0,Storage Product 10,Storage,2024-08-08,39.21,S466,fostermelissa@gmail.com,2025-01-16,Male,East,Bronze
O914205,C00403,P0014,4.0,24.49,2025-07-07,Delayed,Paypal,West,0.0,Outdoors Product 91,Outdoors,2025-02-02,13.22,S876,pwalker@moon-flores.com,2025-02-12,Female,East,Silver
O425798,C00345,P0009,5.0,21.07,2025-06-17,Delivered,Credit Card,North,0.1,Outdoors Product 13,Outdoors,2025-04-18,8.0,S695,tammy61@gmail.com,2024-08-13,Female,West,Gold
O769302,C00014,P0012,1.0,21.42,2025-06-18,Cancelled,Credit Card,West,0.0,Cleaning Product 29,Cleaning,2025-04-19,14.67,S481,djames@king.com,2025-03-27,Other,Central,Gold
O744339,C00080,P0025,2.0,14.98,2025-07-08,Delayed,Paypal,Central,0.05,Cleaning Product 84,Cleaning,2024-07-16,15.24,S503,reedross@jones-holland.com,2025-05-31,Femle,North,Bronze
O710892,C00245,P0019,4.0,12.66,2025-07-08,Delivered,Credit Card,North,0.05,Kitchen Product 42,Kitchen,2024-07-17,30.3,S993,tyler16@hotmail.com,2024-12-30,Male,North,Gold
O717254,C00373,P0006,4.0,36.58,2025-07-08,Delayed,Bank Transfer,Central,0.1,Cleaning Product 16,Cleaning,2024-10-09,36.06,S980,shawn75@hotmail.com,2024-07-06,Male,Central,Gold
O942145,C00001,P0023,4.0,31.26,2025-07-08,Delayed,Paypal,North,0.15,Outdoors Product 32,Outdoors,2025-01-18,36.04,S907,shaneramirez@gmail.com,2025-04-26,Male,Central,Silver
O602340,C00336,P0023,3.0,39.58,2025-06-18,Delivered,Paypal,North,0.0,Outdoors Product 32,Outdoors,2025-01-18,36.04,S907,kevinmorrison@hotmail.com,2024-09-22,Female,East,Silver
O121108,C00439,P0020,3.0,10.12,2025-06-19,Cancelled,Credit Card,South,0.15,Cleaning Product 40,Cleaning,2024-08-11,30.27,S492,whitelucas@hotmail.com,2024-09-29,Other,North,Bronze
O696929,C00110,P0023,2.0,27.16,2025-07-09,Delayed,Credit Card,North,0.1,Outdoors Product 32,Outdoors,2025-01-18,36.04,S907,harrisonricky@yahoo.com,2025-03-23,Female,South,Gold
O302359,C00281,P0019,5.0,25.84,2025-07-09,Delivered,Bank Transfer,West,0.1,Kitchen Product 42,Kitchen,2024-07-17,30.3,S993,poolerebecca@armstrong.com,2024-11-10,Other,East,Bronze
O958093,C00339,P0018,3.0,43.55,2025-07-09,Cancelled,Credit Card,North,0.1,Storage Product 37,Storage,2024-07-18,6.08,S767,brittanygardner@saunders.com,2024-12-23,Female,North,Gold
O846855,C00350,P0030,4.0,22.46,2025-07-09,Delayed,Paypal,South,0.0,Cleaning Product 72,Cleaning,2025-04-04,9.77,S455,patrickdarin@yahoo.com,2025-03-14,Female,North,Silver
O964147,C00024,P0024,5.0,33.38,2025-06-19,Cancelled,Credit Card,Central,0.05,Storage Product 87,Storage,2025-02-24,26.33,S558,maguirre@davis.com,2024-12-17,Female,West,Silver
O164718,C00138,P0016,1.0,21.52,2025-06-20,Delayed,Credit Card,East,0.0,Cleaning Product 53,Cleaning,2025-02-20,26.71,S715,erica21@lucas.org,2024-11-24,Female,East,Gold
O578433,C00010,P0016,5.0,20.67,2025-07-10,Delayed,Credit Card,Central,0.15,Cleaning Product 53,Cleaning,2025-02-20,26.71,S715,clarksherri@hotmail.com,2024-11-05,Male,East,Gold
O480138,C00062,P0008,5.0,16.82,2025-07-10,Cancelled,Bank Transfer,West,0.15,Storage Product 47,Storage,2024-08-29,31.96,S788,gregoryrubio@hotmail.com,2025-01-02,Male,West,Gold
O862526,C00270,P0020,1.0,16.9,2025-07-10,Delayed,Credit Card,South,0.1,Cleaning Product 40,Cleaning,2024-08-11,30.27,S492,smithashley@gmail.com,2025-07-01,Male,North,Silver
O165091,C00402,P0013,1.0,19.17,2025-07-10,Delivered,Bank Transfer,West,0.15,Cleaning Product 94,Cleaning,2025-06-17,36.52,S914,trevinoalexander@ruiz.com,2024-09-13,Femle,South,Silver
O254586,C00280,P0023,2.0,35.74,2025-06-20,Delayed,Credit Card,South,0.0,Outdoors Product 32,Outdoors,2025-01-18,36.04,S907,erinlarson@fox.com,2024-08-05,Male,Central,Gold
O980226,C00222,P0022,3.0,45.06,2025-06-21,Cancelled,Credit Card,South,0.05,Cleaning Product 86,Cleaning,2024-10-04,19.77,S924,martinezjoel@hotmail.com,2024-11-25,Female,East,Silver
O149485,C00103,P0013,2.0,35.28,2025-07-11,Cancelled,Credit Card,South,0.1,Cleaning Product 94,Cleaning,2025-06-17,36.52,S914,enorris@yahoo.com,2024-07-18,Male,Central,Gold
O302375,C00027,P0005,5.0,39.66,2025-07-11,Cancelled,Bank Transfer,East,0.0,Personal Care Product 1,Personal Care,2024-10-20,31.1,S559,dwhite@baxter.info,2025-05-15,Male,North,Gold
O478955,C00233,P0030,1.0,23.46,2025-07-11,Delayed,Bank Transfer,Central,0.05,Cleaning Product 72,Cleaning,2025-04-04,9.77,S455,ryanbartlett@guerra.com,2024-11-01,Other,Central,Silver
O376103,C00104,P0013,1.0,11.59,2025-07-11,Delivered,Credit Card,North,0.05,Cleaning Product 94,Cleaning,2025-06-17,36.52,S914,jasmine71@hall.org,2025-03-19,Female,West,Silver
O304075,C00492,P0026,3.0,15.58,2025-06-21,Delivered,Credit Card,West,0.0,Storage Product 50,Storage,2025-02-08,27.06,S952,lcook@walters-smith.com,2024-09-25,Male,Central,Gold
O820127,C00173,P0015,2.0,14.78,2025-06-22,Delivered,Bank Transfer,North,0.1,Storage Product 10,Storage,2024-08-08,39.21,S466,russell49@rose-parker.com,2024-12-06,Female,West,Gold
O282237,C00476,P0018,1.0,15.54,2025-07-12,Delayed,Bank Transfer,East,0.0,Storage Product 37,Storage,2024-07-18,6.08,S767,ericaadams@palmer-hancock.com,2025-01-06,Femle,East,Bronze
O556620,C00380,P0017,3.0,23.58,2025-07-12,Delivered,Credit Card,East,0.05,Personal Care Product 11,Personal Care,2024-12-16,16.46,S594,rubendavis@gmail.com,2024-07-06,Male,South,Gold
O897490,C00224,P0011,1.0,11.42,2025-07-12,Delayed,Credit Card,East,0.0,Kitchen Product 53,Kitchen,2025-03-25,11.08,S645,nathan19@gmail.com,2025-01-27,Female,West,Gold
O329988,C00074,P0013,1.0,11.49,2025-07-12,Delayed,Credit Card,West,0.0,Cleaning Product 94,Cleaning,2025-06-17,36.52,S914,shawnrogers@yahoo.com,2024-10-22,Male,North,Bronze
O425237,C00323,P0028,4.0,28.58,2025-06-22,Cancelled,Credit Card,Central,0.05,Outdoors Product 53,Outdoors,2025-04-10,34.28,S587,francisco39@rhodes-fernandez.biz,2025-04-25,Other,South,Bronze
O414837,C00162,P0006,5.0,13.59,2025-06-23,Cancelled,Credit Card,South,0.05,Cleaning Product 16,Cleaning,2024-10-09,36.06,S980,ohayes@morgan-chavez.biz,2025-04-15,Female,West,Silver
O957791,C00363,P0014,2.0,40.55,2025-07-13,Delivered,Bank Transfer,West,0.15,Outdoors Product 91,Outdoors,2025-02-02,13.22,S876,antonio38@jackson-ellis.info,2025-02-04,Male,West,Gold
O621541,C00172,P0026,3.0,49.14,2025-07-13,Cancelled,Credit Card,Central,0.1,Storage Product 50,Storage,2025-02-08,27.06,S952,alawson@yahoo.com,2024-09-27,Female,East,Bronze
O933699,C00275,P0005,1.0,23.07,2025-07-13,Delivered,Paypal,Central,0.15,Personal Care Product 1,Personal Care,2024-10-20,31.1,S559,tinawoods@smith.com,2024-12-26,Other,West,Gold
O604296,C00029,P0027,1.0,48.86,2025-07-13,Delayed,Bank Transfer,South,0.15,Outdoors Product 55,Outdoors,2024-09-21,23.05,S127,zlewis@gmail.com,2024-09-07,Male,North,Silver
O680157,C00387,P0015,4.0,42.26,2025-06-23,Delayed,Bank Transfer,East,0.05,Storage Product 10,Storage,2024-08-08,39.21,S466,johnnewman@gmail.com,2025-02-05,Female,North,Gold
O461774,C00426,P0004,1.0,18.5,2025-06-24,Delayed,Credit Card,Central,0.2,Kitchen Product 82,Kitchen,2025-04-19,9.13,S589,crystalpham@mayo.com,2025-01-08,Male,East,Gold
O403556,C00130,P0007,1.0,26.8,2025-07-14,Delivered,Bank Transfer,Central,0.0,Personal Care Product 64,Personal Care,2024-09-30,33.63,S379,hthomas@yahoo.com,2025-02-10,Female,South,Gold
O879006,C00226,P0026,3.0,48.35,2025-07-14,Delivered,Paypal,North,0.0,Storage Product 50,Storage,2025-02-08,27.06,S952,victorhughes@wilson.com,,Male,East,Gold
O365274,C00374,P0018,1.0,48.12,2025-07-14,Delayed,Credit Card,North,0.0,Storage Product 37,Storage,2024-07-18,6.08,S767,sreid@horn-flynn.biz,2024-09-28,Female,North,Gold
O279280,C00100,P0022,1.0,20.28,2025-07-14,Delayed,Credit Card,North,0.1,Cleaning Product 86,Cleaning,2024-10-04,19.77,S924,kimberlyjames@yahoo.com,2024-10-29,Male,South,Gold
O477423,C00396,P0019,1.0,22.61,2025-06-24,Delivered,Credit Card,South,0.2,Kitchen Product 42,Kitchen,2024-07-17,30.3,S993,middletondarren@lynch.com,2024-08-21,Male,North,Gold
O457749,C00063,P0009,1.0,38.52,2025-06-25,Delayed,Bank Transfer,Central,0.1,Outdoors Product 13,Outdoors,2025-04-18,8.0,S695,samanthamartinez@solis.net,2025-02-08,Male,North,Gold
O594825,C00230,P0010,4.0,12.3,2025-07-15,Delayed,Credit Card,North,0.1,Cleaning Product 70,Cleaning,2024-08-14,17.72,S321,laurayoung@johnson-spencer.com,2025-01-03,Other,South,Bronze
O386791,C00019,P0030,1.0,35.96,2025-07-15,Delayed,Paypal,East,0.05,Cleaning Product 72,Cleaning,2025-04-04,9.77,S455,spenceamanda@gmail.com,2024-08-24,Femle,East,Gold
O189925,C00098,P0013,0.0,46.37,2025-07-15,Delivered,Bank Transfer,South,0.0,Cleaning Product 94,Cleaning,2025-06-17,36.52,S914,shortrichard@gmail.com,2025-02-15,Female,East,Gold
O562891,C00380,P0015,4.0,47.98,2025-07-15,Cancelled,Paypal,West,0.0,Storage Product 10,Storage,2024-08-08,39.21,S466,rubendavis@gmail.com,2024-07-06,Male,South,Gold
O116202,C00007,P0028,4.0,49.83,2025-06-25,Delayed,Credit Card,Central,0.2,Outdoors Product 53,Outdoors,2025-04-10,34.28,S587,francisco53@hotmail.com,2024-10-17,Female,North,Gold
O842375,C00202,P0014,2.0,24.23,2025-06-26,Delivered,Credit Card,Central,0.2,Outdoors Product 91,Outdoors,2025-02-02,13.22,S876,bwilkerson@brown-shaw.com,2024-12-02,Female,Central,Bronze
O496961,C00039,P0019,5.0,15.69,2025-07-16,Delayed,Paypal,West,0.0,Kitchen Product 42,Kitchen,2024-07-17,30.3,S993,mcmillandennis@gmail.com,2025-06-16,Other,South,Silver
O533506,C00258,P0016,1.0,23.1,2025-07-16,Delivered,Bank Transfer,East,0.15,Cleaning Product 53,Cleaning,2025-02-20,26.71,S715,thorntonapril@hotmail.com,2024-11-09,Femle,East,Bronze
O910114,C00148,P0026,4.0,43.08,2025-07-16,Delayed,Credit Card,South,0.15,Storage Product 50,Storage,2025-02-08,27.06,S952,,2025-03-02,Male,West,Gold
O729667,C00064,P0008,2.0,24.24,2025-07-16,Delivered,Credit Card,West,0.15,Storage Product 47,Storage,2024-08-29,31.96,S788,usalazar@hotmail.com,2024-12-18,Femle,Central,Gold
O748962,C00405,P0010,4.0,47.67,2025-06-26,Delayed,Bank Transfer,East,0.0,Cleaning Product 70,Cleaning,2024-08-14,17.72,S321,djones@ayala-collins.com,2025-02-05,Other,West,Silver
O775376,C00391,P0021,4.0,15.06,2025-06-27,Delivered,Bank Transfer,Central,0.0,Kitchen Product 70,Kitchen,2024-09-28,20.23,S643,xbest@smith.com,2024-10-15,Other,North,Bronze
O597049,C00198,P0010,2.0,14.16,2025-07-17,Delivered,Paypal,Central,0.1,Cleaning Product 70,Cleaning,2024-08-14,17.72,S321,tammy73@gregory-hudson.info,2025-01-01,Male,West,Gold
O158674,C00217,P0019,4.0,17.63,2025-07-17,Delivered,Bank Transfer,West,0.0,Kitchen Product 42,Kitchen,2024-07-17,30.3,S993,terri77@yahoo.com,2025-06-29,Female,South,Bronze
O231427,C00447,P0011,1.0,17.21,2025-07-17,Delivered,Bank Transfer,East,0.15,Kitchen Product 53,Kitchen,2025-03-25,11.08,S645,brianrivera@gmail.com,2024-12-11,Female,Central,Silver
O185474,C00085,P0026,1.0,26.11,2025-07-17,Delivered,Credit Card,East,0.0,Storage Product 50,Storage,2025-02-08,27.06,S952,frogers@yahoo.com,2024-09-14,Male,South,Gold
O518230,C00227,P0008,1.0,24.68,2025-06-27,Delivered,Bank Transfer,Central,0.05,Storage Product 47,Storage,2024-08-29,31.96,S788,igonzalez@gmail.com,2024-12-28,Male,East,Bronze
O786852,C00273,P0015,3.0,45.91,2025-06-28,Delivered,Credit Card,South,0.15,Storage Product 10,Storage,2024-08-08,39.21,S466,alexisrogers@yahoo.com,2025-02-11,Male,Central,Gold
O328584,C00251,P0020,4.0,42.7,2025-07-18,Delivered,Paypal,West,0.0,Cleaning Product 40,Cleaning,2024-08-11,30.27,S492,ghernandez@gmail.com,2024-11-10,Male,North,Gold
O205417,C00065,P0014,1.0,36.63,2025-07-18,Delivered,Credit Card,West,0.1,Outdoors Product 91,Outdoors,2025-02-02,13.22,S876,juliawells@yahoo.com,2025-04-23,Male,North,Gold
O404468,C00013,P0007,2.0,40.52,2025-07-18,Delivered,Credit Card,North,0.2,Personal Care Product 64,Personal Care,2024-09-30,33.63,S379,ddavis@hernandez.biz,2025-02-22,Female,West,Gold
O682500,C00304,P0011,3.0,48.41,2025-07-18,Delayed,Bank Transfer,South,0.05,Kitchen Product 53,Kitchen,2025-03-25,11.08,S645,,2024-11-02,Male,East,Gold
O796825,C00002,P0018,1.0,11.08,2025-06-28,Delayed,Paypal,Central,0.2,Storage Product 37,Storage,2024-07-18,6.08,S767,jpeterson@bernard.com,2024-08-11,Female,Central,Gold
O327065,C00277,P0030,4.0,11.88,2025-06-29,Delayed,Credit Card,North,0.2,Cleaning Product 72,Cleaning,2025-04-04,9.77,S455,bryanwilson@yahoo.com,2024-09-06,Female,South,Gold
O709304,C00179,P0021,4.0,47.33,2025-07-19,Delivered,Paypal,South,0.05,Kitchen Product 70,Kitchen,2024-09-28,20.23,S643,christopher13@yahoo.com,2025-02-19,Femle,South,Gold
O497207,C00447,P0021,5.0,11.57,2025-07-19,Delayed,Credit Card,North,0.05,Kitchen Product 70,Kitchen,2024-09-28,20.23,S643,brianrivera@gmail.com,2024-12-11,Female,Central,Silver
